0.00062776,0.000679683
0.000667455,0.000939314
0.000722665,0.001249604
0.00077356,0.001867576
0.000774715,0.001619866
0.000716945,0.001499922
0.00075646,0.00107751
0.000833815,0.002508147
0.00079815,0.002250875
0.000784005,0.002094427
0.00088222,0.003217729
0.000872805,0.002983577
0.000872805,0.002772371
0.00092752,0.003996843
0.00092091,0.003759041
0.000994265,0.005078127
0.00098332,0.004506344
0.0009892,0.004816634
0.000954445,0.004660186
0.000954445,0.004284709
0.00107103,0.007218991
0.00106255,0.006956853
0.00106255,0.006769114
0.00106255,0.006581376
0.00106255,0.006393638
0.00106255,0.006218415
0.00104372,0.006056491
0.00102522,0.005849196
0.00106255,0.005673973
0.00102522,0.005473719
0.00102522,0.005332915
0.001146455,0.008899946
0.00114134,0.008652757
0.001148165,0.008448852
0.00110124,0.008268936
0.00110124,0.008081198
0.00110124,0.007893459
0.00110124,0.007705721
0.00110124,0.007517982
0.001219725,0.009729124
0.0011829,0.009447517
0.001225975,0.009272294
0.001161935,0.009103329
0.0012577,0.010057667
0.001409485,0.010567689
0.001293545,0.010354919
0.001466045,0.010999488
0.001466045,0.010811749
0.00164381,0.010486336
0.001661545,0.010253227
0.00167148,0.010028984
0.001722045,0.009823776
0.00170367,0.009610223
0.00175312,0.009400582
0.001816955,0.009181554
0.001863975,0.008906651
0.00183,0.008640241
0.001866355,0.008414955
0.001866355,0.007816539
0.001917095,0.008227217
0.001917095,0.008039478
0.001986905,0.007617066
0.001986905,0.007429328
0.001986905,0.00724159
0.001986905,0.007053851
0.001986905,0.006866113
0.001986905,0.006678374
0.00196336,0.006454131
0.00209641,0.006214243
0.00209641,0.006026505
0.00209641,0.005838766
0.00209641,0.005651028
0.00213424,0.005442429
0.00217275,0.005248433
0.00217275,0.005060694
0.00217275,0.004872956
0.0021397,0.004673596
0.002243825,0.003433628
0.002211955,0.00317653
0.002319995,0.004399438
0.0022925,0.004175195
0.0022925,0.003987456
0.002333865,0.003815363
0.002306205,0.003690204
0.00255216,0.002986184
0.002529445,0.002735866
0.002506925,0.00254187
0.002506925,0.003502465
0.002506925,0.003314727
0.00259821,0.002344745
0.00269282,0.002119459
0.00272918,0.001801085
0.00259821,0.001969268
0.002944695,0.001437342
0.002944695,0.001249604
0.002997825,0.001068123
0.00323662,0.000804842
0.00333738,0.000524073
0.003896865,0.000373491
0.0048585,0.000352631
0.00670346,0.000441285
0.008052035,0.000590563
0.008713805,0.000889772
0.0093823,0.001600049
0.00993487,0.001248039
0.00924903,0.001093155
0.010671565,0.002219586
0.010671565,0.002065744
0.01011413,0.001854539
0.01125972,0.003674559
0.0113174,0.003068879
0.01106015,0.002829736
0.01125972,0.00263261
0.01214885,0.004879214
0.01209466,0.004641412
0.01209466,0.004453673
0.01209466,0.004265935
0.01216697,0.00408654
0.011669725,0.003888372
0.0117535,0.003383564
0.01125972,0.002469904
0.0129253,0.005782147
0.012535065,0.005505009
0.012535065,0.00531727
0.012535065,0.005129532
0.01332768,0.00658227
0.013225925,0.006326365
0.013225925,0.006138626
0.013305,0.005974355
0.014537095,0.008247331
0.014206665,0.007992543
0.014206665,0.007804805
0.01437705,0.007575347
0.013707525,0.007444973
0.013707525,0.007257234
0.013707525,0.007069496
0.013707525,0.006881758
0.015615055,0.009096624
0.015260125,0.008860834
0.015260125,0.008673095
0.015260125,0.008485357
0.016820635,0.010125461
0.016945235,0.009834168
0.016101175,0.009656115
0.016101175,0.009468376
0.016101175,0.009322358
0.018284625,0.010606975
0.01824833,0.010386209
0.018710965,0.010824265
0.02121698,0.01022082
0.021588785,0.01056456
0.021821675,0.009916863
0.021821675,0.009729124
0.022616275,0.009486629
0.022616275,0.00929889
0.022616275,0.009111152
0.02302436,0.008903075
0.022674125,0.008701033
0.023862755,0.008477534
0.023862755,0.008289796
0.023862755,0.008102058
0.02429333,0.007883029
0.02473168,0.007701549
0.02473168,0.00751381
0.02473168,0.007326072
0.02473168,0.007138333
0.02586246,0.00688958
0.02563224,0.006673159
0.02563224,0.006485421
0.02540407,0.006287252
0.027369305,0.006089084
0.027044945,0.005849196
0.027044945,0.005661458
0.027044945,0.00547763
0.02939881,0.005233831
0.0290504,0.005004373
0.0290504,0.004816634
0.028706115,0.004613251
0.03010822,0.004378578
0.03010822,0.00419084
0.03065149,0.003950952
0.03120456,0.00377625
0.03120456,0.003588512
0.03120456,0.003400774
0.031019105,0.003262577
0.03292438,0.003085269
0.03292438,0.00289753
0.03351846,0.002673287
0.034123265,0.002469904
0.034123265,0.002282165
0.03381951,0.002129628
0.03731497,0.000958088
0.03536581,0.001906688
0.03536581,0.00168766
0.03536581,0.001499922
0.037093195,0.001406052
0.038575055,0.000811994
0.04344085,0.000655099
0.053359665,0.000561229
0.06613191,0.000454323
0.074950855,0.000483005
0,0
50,0
