0.004589645347562034, 0.0013544495051038413
0.006640457287929706, 0.0058175442559443395
0.011807332266242495, 0.009250136227193038
0.01913007740829664, 0.003413645964855945
0.029400729685661018, 0.0017104691760361779
0.04221409573906576, 0.004323372647023177
0.057532954486229464, 0.008927014551985385
0.07404020001901891, 0.013699096259650788
0.09978877386085849, 0.01903305431414367
0.18467210074897625, 0.020290559070903033
0.25033208563680526, 0.015503103889181392
0.3204668276526495, 0.010367397066896603
0.3927796176052086, 0.0068033615053558726
0.5725866453210359, 0.0022731545851629176
0.8733211085246674, 0.00008831475048581144
1.1958013628587392, -0.000349553288684655
0.002948991289295265, -0.00025899823471545874
0.0003129820360084418, -0.00032934010699510463
2.8704490615156284, -0.0004669244970286618
9.591256681562482, -0.00048511636054925783
0.00010335331432185224, -0.0002084652804915793
